id,created_at,name,cuisine_id,address_str,published,video_links,phone_number,tags_id,placeId,ratings,price,website_url,handicap,vege,schedule,picture_profile,number_of_reviews,GPS_address,reviews
137,1712447768375,Marcus Pizze Amore,0,"4 Rue Bichat, 75010 Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711624143/dxk4jskxdpwsf97uojna.mp4'],09 62 52 14 36,"[6, 9, 10]",ChIJy4ZPFOJt5kcRxxE6jOjnxE4,4.8,2,http://marcusparis.com/,False,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: 7:00\u2009–\u200910:30\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJa4tJGaXAANnrwTkbK_kg883vjgnmnCDFBw6TDS5jMo_f4P5Yh1OLbcuj9hsPmw2yv0J_Np8TCjSK3lvsCNA4Cs-EKpQqei9K8TFAv5LcKUEyoTMi7VVoxDwiusegWsQj2vTNM0o1cliplZG0hptSwnnoiAc5wm6p1owhitck03R5D0&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,485,"{'type': 'point', 'data': {'lng': 2.369274, 'lat': 48.869724}}","[{'author': '', 'text': 'My favorite Pizzeria. This Pizzeria has a lot of vegan options which makes it perfect when I’m looking for a place to go with my friends. They even have delicious vegan dessert options (vegan Tiramisù, vegan Nocciola Calzone and vegan Pizza bread sticks with Nocciola 🤤).\n\nThis time I had a vegan Margherita and the Pizza sticks with Nocciola as take away for lunch. It tasted great as always and the team was super friendly.\n\nI really like how the place looks like. It is small and cosy. Definitely great to eat there. It gets packed quickly so come early if you want to be sure to get a table! 😄', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Went here for lunch and have no regrets. It’s one of the best pizzas, let alone vegan pizzas, I’ve ever had. My brother also loved his margarita pizza.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""Definitely the best vegan pizza in Paris. Some of the best I've tried anywhere in the world, actually! They need to open an all-vegan restaurant!!"", 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""The pizza was great & the people even better, i personally enjoyed the 'Tortufo' vegan pizza which was totally incredible & girlfriend had a margarita which also was delicious.\n\nI'd recommend going with vegan pizza! 👍👍"", 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Super friendly staff and AMAZING vegan pizza. The vegan tiramisu was also amazing. Would 10/10 eat here again!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
138,1712447769220,Green Farmer's Paris,0,"49 Bd de Clichy, 75009 Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711624189/qc2wyecmzpv14x0mjzf1.mp4'],01 73 74 18 21,"[9, 10]",ChIJw2nOM-Rv5kcRkILdyC7xat4,4.8,,http://www.greenfarmers-vegan.com/,True,True,"['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJb8jb4GusFwnmM2RIvnr2wcvOqOstOSbNylAogC3QMjmbeJRi5twblr1bp2of9nl6V5_bsPIHV8mY1Slj_iviibj7fDJea_1Yj17KZ1YNVfP3-gEXbzjevo9LY2CLSujUANIu2A3DsRRkEC7aJ6yNBZbb0eU36AYOhROaCiHySGZqkk&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,436,"{'type': 'point', 'data': {'lng': 2.32878, 'lat': 48.880403}}","[{'author': '', 'text': 'We got takeaway here and I was super impressed with all the food. The burgers were juicy and more ish, the nuggets had a great crisp and the fish n chips was a massive portion. The Smash Truffle really stood out, such a great flavour. I really enjoyed it and would love to go back and eat in the restaurant too!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""Staff was very nice (spoke some English which was super helpful understanding the menu). Inside is kind of small but still enough seating and some outside of a busy street. The food was pretty tasty. I wasn't a big fan of the sauces they made in house, but they have a wide range of them for you to try. Also tried one of their canned beverages. Again not the biggest fan but if you like soda I think you will like. Would recommend and come back to try more of their vegan options."", 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'So thrilled to see yet another fabulous vegan eaterie in France. I had the green fish burger and it had a fabulous texture!  Topped with tartare in a brioche bun why do we even need to risk people lives in order to plunder our oceans?!!🤷🏼\u200d♀️. Just lovely, lovely, lovely. If you’re vegan or not then get your butts in this establishment as there’s a great choice.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'We were in a hurry to the Moulin Rouge after missing a dinner reservation. The server fit us in and got our food in time! The burgers were beyond delicious! And the service was phenomenal! Definitely recommend', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'One of the best vegan burgers ever! If you feed this to a non vegetarian, for sure he will not notice 🤫\n\nI got the chichen burger and I loved it! Onion rings were too greasy though.\nThe truffle mayo sauce was wow!\n\nIt’s great that this place is open even between lunch and dinner when many restaurants close. 🎉', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
139,1712447770050,Kous,0,116 bd du Montparnasse,True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711624244/f7qzfvlgercuaopxbzqh.mp4'],,"[7, 2, 9, 10]",ChIJm669r6Nx5kcRE3-uqEssNQQ,4.7,,https://kous-baracouscous-montparnasse.com/fr,False,False,"['Monday: Closed', 'Tuesday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200910:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200910:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200910:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200910:00\u202fPM', 'Sunday: Closed']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZovrkwdxHoH2OiTAZ4AQjihiTDz8hfpvFevpzB7J6xVQvyh76Z7GaO5sf-pzj2Bl8z2AbBvBE9-8FjAFrbi_1FUXpoEgTOVRQiZwYl1dbrFMZ5bexIKxFV4gxG9w8tfC4SjAQUoIl8FCQA0cOBjJw1ZFjL-49yGoyKC8NCm1lwL-H8&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,341,"{'type': 'point', 'data': {'lng': 2.330378, 'lat': 48.841535}}","[{'author': '', 'text': 'I happened to stop by this place by coincidence and I am happy I did. The place is small and the food is good. I tried the Tanjia couscous and I did love it. This is important as I am not a couscous person by default and hate the exaggerated spices or the pool of liquids on my food. The staff are polite and attentive.\n\nWhat caught my eye was the level of anticipations to the needs of clients\n\n1- You can chose size of your plate, depending how hungry you are.\n\n2- for first time I saw in my life that a restaurant also includes feminine hygiene pad also in the toilet.\n\nBravo for that , a good customer service wins .\n\nI do recommend the place for those whom like to have a nice healthy food. I will eat there again while am in Paris.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Excellent couscous!  Several offerings. Vegetarian, meats, vegan. Choices of classic or whole wheat grain (couscous). Super fresh. Delicious mint tea & small North African pastries. Friendly service. Lovely setting in a modern North African style. Try it. You will not regret it.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""We're always a fan of Morrocan cuisine, and KOUS did not disappoint. Try the soup before your main dish, and get a cup of hot tea - you'll be glad you did."", 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'A very pleasant place to eat a good, satisfying couscous, delicious mint tea and pastry and very tasty appetizer. The staff is very welcoming and obliging. I will definitely go back.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'So good', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
140,1712447770886,Libshop,0,"2 rue Saint-Philippe du Roule, 75008 Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711624297/tcyd1pkz5ovngi2ygxpc.mp4'],+33142334107,"[7, 9, 10]",ChIJI1xAUGNv5kcRNDN2NYj-B3A,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.308878, 'lat': 48.873388}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
141,1712447771737,Maslow - Restaurant Paris 1,1,"14 Quai de la Mégisserie, 75001 Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711624425/jrms85vdx3579zhrbvbo.mp4'],,"[9, 10]",ChIJ9SW_2SJv5kcRYZJVfm07LoM,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.344247, 'lat': 48.858134}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
142,1712447792734,Kous,0,"96 rue Saint-Denis 75001, Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711624244/f7qzfvlgercuaopxbzqh.mp4'],+33142334107,"[2, 7, 9, 10]",ChIJQQI3N-hv5kcRNibepqFop8g,4.7,,https://kous-baracouscous-amsterdam.com/fr,False,True,"['Monday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Sunday: Closed']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJY5M4L2EyjnYHwdgurpzfbajd6tSX6jO-4Wgor8AxstQlaGHqRWf-ltVJbj2s-CeZVHeo7P_64k2vR8qnJAgbHdvauxjdrvxb2ZQMrwRW-cscKNJ8yXtAsX3CwCD_WnLt-cNoukxk_BJoZgy9fADU3ecV-pFC-MHTaP9c4_hw1KMYVn&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,845,"{'type': 'point', 'data': {'lng': 2.349907, 'lat': 48.863245}}","[{'author': '', 'text': 'This ""bar"" is a take-away for couscous.\nThe choice of vegetables and meats is wide and the quality excellent.\nHowever, like everything in Paris the prices are relatively steep.\nFor 3 persons, couscous with mixed meats, will cost about 45 Euro.', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Marocco food is amazing and also cheap for size M €14 u can share also( I’m Asian so for me the portion is quite big );) it’s good for health and diet. Recommend place for lunch', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Very tasty and fast couscous at a reasonable price! The lamb one (Tanjia) in particular is delicious! Perfect place for lunch breaks', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'They have been their for over 6 years worth a visit!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'This place was THE BEST! I met the owner Bader and he was super nice. A must try if you’re in Paris!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
143,1712447794221,Afri Call Food,0,"31 Rue de Ménilmontant, 75020 Paris",False,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711787699/hnm0yew09zqvpethlemw.mp4'],,"[8, 2]",ChIJU2Y2BaBt5kcRbzg5JMa0uXQ,4.4,,https://africallfood.com/,False,True,"['Monday: 7:00\u2009–\u200911:30\u202fPM', 'Tuesday: 7:00\u2009–\u200911:30\u202fPM', 'Wednesday: 7:00\u2009–\u200911:30\u202fPM', 'Thursday: 7:00\u2009–\u200911:30\u202fPM', 'Friday: 7:00\u2009–\u200911:30\u202fPM', 'Saturday: 7:00\u2009–\u200911:30\u202fPM', 'Sunday: 7:00\u2009–\u200911:30\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaeKoBSZ_N0jYHHbYD-CW8A3as0JILAB3f3PE5fKscNOoeZcQzpaZwVmK_z7kyo0PYcFsItTnikjkb6UE7r_XIGMQwHkyrQl-OeOvyiqxsKGcE06JlDMY_cuZrA7fl3rkhir64r_a4e5b0UV12G1v9p4d_NEOtMyj07j-b9wFel27U&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,176,"{'type': 'point', 'data': {'lng': 2.385121, 'lat': 48.867633}}","[{'author': '', 'text': 'Food:\nI tried mafe poulet with banane aloco, the rice was sticky and not well cooked, in the sauce always only the chicken and not vegetables. Banana was good.\n\nPlace:\nLooks like fast food, I found it dirty with the floor sticking.\n\nTried once I don’t think I will go again', 'rating': '3', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Excellent food. Balanced spices. Beautiful ingredients. Friendly service.  Best meal we had in paris', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Really nice experience the food is good', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Super ! 10/10', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Super 👍', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
144,1712447795293,Afrodisiac Paris 2,0,"16 rue Thorel, 75002 Paris",False,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711787979/yuifnp8yekgdyzgyhgbv.mp4'],+33 951917218,"[8, 9]",ChIJF-O8i4Vv5kcRfqJBCNs3Awk,3.3,,https://lafrodisiacrestaurant.fr/,False,True,"['Monday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20091:30\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20091:30\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u200912:00\u202fAM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbQnOomS-kE2QjwDioiDwPte0aPCpI_-bxDTfdkOQ1t1NQoxpLUYFabzAk8EC0-rn6AWMPTrx7dwoxQgTXHju3My1WZYKlLjYRZIT0y5efHj9aFi4ezsGQtHxbHACmUTW7a4_EkMdPEwBjNP05W-0EZcQqgtXxC8dkkZ-Q7Wcs921iI&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,742,"{'type': 'point', 'data': {'lng': 2.349138, 'lat': 48.870162}}","[{'author': '', 'text': 'Real West-African food. Very good. I have been there three times. One time, lamb. Second time fish with rice. Last time fish with banana. Very tasteful. People are very friendly.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'my boyfriend comes from Senegal and we would like to visit some nice african restaurant in Paris. After searching google we found this restaurant. Looks very sophisticated with tasteful decor.\n\nreal world was totally different.\n- we had to sit very narros between other customers, event though the service person didn´t ask us whether it is fine for us.\n\n- for washing my hands\nthe WC is the highlight, no sope, toilet paper around without fixing, dirty in side, smells like drain. the restaurant was not busy at all, but no one cares about it. I already lost my appetite.\n\n- food\nwas not warm enough, I had seafood grill plate. the corn was bad so I spitted out and very salty.\n\nthe price range is quite high, so I would never ever visit this restaurant with that price.\n\nPlease go others.', 'rating': '1', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Good food , bad service . They run out of beef and brought fish pastel to my friend without asking , not enough variety of dessert. They don’t take credit card', 'rating': '3', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Great african food  the only reason why its not a 5 star is because the food is way too expensive for the small portion served. Not enough food per dish!!', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Food was fantastic and the staff was really helpful. Nice upscale decor.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
145,1712447796391,Wakanda factory Paris nation,0,"23 Rue Claude Tillier, 75012 Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711788147/xetkxwrf6eeozaqqnz9x.mp4'],01 89 33 12 85,"[8, 2]",ChIJ9cxIebxz5kcRlKFpuVusEZg,4.9,,http://wakandafood.fr/,False,False,"['Monday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u2009–\u200911:00\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJY101idbIGXg9_64B2A-wt5qqLdV1T89ZZNYhnEmHrDiWHkHwsELWY5OvV0Go79XW5sU6C8L70qpRhN0ckFlTENaf51aLzxOvRLlDblaPEqWRinAMxr25lVUSTR6ZCcbnhw5rOJ2mbct3g4cM2tHp8ldcO1yWymScC-PHBhAfglUvJF&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,300,"{'type': 'point', 'data': {'lng': 2.388338, 'lat': 48.848454}}","[{'author': '', 'text': 'Round of applause 🙌 this place blew my mind. Firstly the food. 10/10 flavourful, well cooked and huge portions. I have never seen so much ripe plantain in my life. Juicy and just so on point. The decor was fitting, well done and tasteful. I feel to return to Paris just for this food.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Quaint, vibrant, and intimate restaurant that is full of Afro Flavor. A bit of heat, salt, acidity, balanced to perfection. My experience with Bakary the host was exceptional, he ensured I received the highest quality of service. I will definitely return to this restaurant and recommend you try their numerous meal selections!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'I was in Paris for 4 days and I casually found this place. I ordered dinner twice: soooo good. Big portions, very tasty, cool place and also not expansive! Recommend it!!!!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Tasty food and big serving portions.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Welcoming place with easy going vibes. They serve big portion of delicious food', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
146,1712447797221,OYA Fusion,0,"141 Av. de Malakoff, 75116 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1711788522/uei782oifyn7hvvnw2er.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1711788565/qgvwz1pneixhmagfd8pi.mp4']",01 40 67 18 44,"[8, 5, 9, 10]",ChIJy2jlhvRv5kcRAgr7DCblDlU,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.2837, 'lat': 48.8754}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
147,1712447798180,Rice & Burger Kitchen,15,"1 Rue Blondel, 75003 Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711788920/fer26k0gqoldldkmjgs3.mp4'],01 44 93 00 36,"[8, 2, 12]",ChIJRWyB7Vdv5kcRe38C5G2jpw8,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.355015, 'lat': 48.868441}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
